ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision,ema75,ema100,m1_diplus,m1_diminus,m5_adx,m5_diplus,m5_diminus,m15_adx,m15_diplus,m15_diminus,prev_aligned_bull,prev_aligned_bear,last_bull_signal,last_bear_signal
1770215400000,2026.02.04 14:30,385485,1,-1,-1,8,0,1,5029.54900,5041.01802,5046.94294,6.01793,48.559,18.000,1,9,1,0,0,1,1,1,0,0,sideway,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5044.63957,5045.16709,4.413,30.599,16.497,12.106,21.244,18.544,13.220,15.514,0,1,-1,385477
1770215460000,2026.02.04 14:31,385486,1,-1,-1,9,0,1,5030.12800,5040.13579,5046.76269,6.57057,52.526,18.000,1,8,1,0,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,5044.22039,5044.84835,3.825,31.447,16.497,12.106,21.244,18.544,13.220,15.514,0,1,-1,385477
1770215520000,2026.02.04 14:32,385487,1,-1,-1,10,0,1,5005.34500,5039.36596,5046.59031,7.81136,56.593,18.000,1,8,1,0,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5043.82894,5044.54793,3.315,35.743,16.497,12.106,21.244,18.544,13.220,15.514,0,1,-1,385477
1770215580000,2026.02.04 14:33,385488,1,-1,-1,11,0,1,5015.44900,5036.74896,5046.16290,8.44471,60.117,18.000,1,8,1,0,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5042.75994,5043.74787,2.873,30.978,16.497,12.106,21.244,18.544,13.220,15.514,0,1,-1,385477
1770215640000,2026.02.04 14:34,385489,1,-1,-1,12,0,1,5014.83000,5035.11050,5045.84462,8.59586,63.172,18.000,1,8,1,1,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5042.00130,5043.17035,2.490,26.847,20.396,10.492,28.177,18.544,13.220,15.514,0,1,-1,385477
1770215700000,2026.02.04 14:35,385490,1,-1,-1,13,0,1,5021.48700,5033.55047,5045.52323,9.08286,61.574,18.000,1,8,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5041.24654,5042.59197,7.512,23.268,20.396,10.492,28.177,18.544,13.220,15.514,0,1,-1,385477
1770215760000,2026.02.04 14:36,385491,1,-1,-1,14,0,1,5017.73300,5032.62251,5045.27415,9.30521,58.324,18.000,1,7,1,1,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5040.69767,5042.16126,9.231,20.165,20.396,10.492,28.177,18.544,13.220,15.514,0,1,-1,385477
1770215820000,2026.02.04 14:37,385492,1,-1,-1,15,0,1,4998.06900,5031.47716,5044.98875,10.65321,58.199,18.000,1,7,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5040.05976,5041.66272,8.000,29.550,20.396,10.492,28.177,18.544,13.220,15.514,0,1,-1,385477
1770215880000,2026.02.04 14:38,385493,1,-1,-1,16,0,1,4981.42400,5028.90730,5044.50253,11.93979,59.567,18.000,1,8,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5038.89335,5040.77305,6.934,37.034,20.396,10.492,28.177,18.544,13.220,15.514,0,1,-1,385477
1770215940000,2026.02.04 14:39,385494,1,-1,-1,17,0,1,4982.01200,5025.25474,5043.84887,12.77143,60.967,18.000,1,7,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5037.29698,5039.56185,6.009,34.145,25.261,9.093,33.088,18.544,13.220,15.514,0,1,-1,385477
1770216000000,2026.02.04 14:40,385495,1,-1,-1,18,0,1,4980.57700,5021.92838,5043.20807,12.92193,62.181,18.000,1,8,1,1,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5035.76128,5038.38736,5.208,29.592,25.261,9.093,33.088,18.544,13.220,15.514,0,1,-1,385477
1770216060000,2026.02.04 14:41,385496,1,-1,-1,19,0,1,4973.56100,5018.74750,5042.55905,13.88650,63.686,18.000,1,8,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5034.22839,5037.20756,4.514,29.510,25.261,9.093,33.088,18.544,13.220,15.514,0,1,-1,385477
1770216120000,2026.02.04 14:42,385497,1,-1,-1,20,0,1,4981.89200,5015.27162,5041.84404,14.47536,64.990,18.000,1,7,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5032.54318,5035.90865,3.912,25.576,25.261,9.093,33.088,18.544,13.220,15.514,0,1,-1,385477
1770216180000,2026.02.04 14:43,385498,1,-1,-1,21,0,1,4987.72100,5012.70395,5041.22278,14.52186,59.477,18.000,1,7,1,1,0,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5031.13621,5034.80627,13.690,22.166,25.261,9.093,33.088,18.544,13.220,15.514,0,1,-1,385477
1770216240000,2026.02.04 14:44,385499,1,-1,-1,22,0,1,4995.99200,5010.78219,5040.66835,14.40200,52.496,18.000,1,6,1,1,0,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5029.93023,5033.84534,16.656,19.210,29.618,7.880,29.591,21.044,11.457,25.089,0,1,-1,385477
1770216300000,2026.02.04 14:45,385500,1,-1,-1,23,0,1,4973.87900,5009.64448,5040.20539,14.39843,49.064,18.000,1,8,1,1,0,0,1,1,0,0,deferred,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5028.98750,5033.07283,14.435,24.980,29.618,7.880,29.591,21.044,11.457,25.089,0,1,-1,385477
1770216360000,2026.02.04 14:46,385501,1,-1,-1,24,0,1,4985.28800,5006.89329,5039.51807,14.55093,46.089,18.000,1,8,1,1,0,0,1,1,0,0,deferred,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5027.45671,5031.86479,12.510,21.649,29.618,7.880,29.591,21.044,11.457,25.089,0,1,-1,385477
1770216420000,2026.02.04 14:47,385502,1,-1,-1,25,0,1,4986.82100,5005.23134,5038.95610,14.62850,40.852,18.000,1,5,1,1,0,0,1,1,0,0,deferred,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,5026.28535,5030.91424,21.504,18.763,29.618,7.880,29.591,21.044,11.457,25.089,0,1,-1,385477
1770216480000,2026.02.04 14:48,385503,1,-1,-1,26,0,1,4991.34600,5003.81516,5038.41584,14.36200,36.313,18.000,1,5,1,1,0,0,1,1,1,0,fired,78.13,65.00,20.00,90.00,0,1,711.09,100.00,0,0,HIGH_RISK_ROUTE,5025.18912,5030.01438,18.637,16.261,29.618,7.880,29.591,21.044,11.457,25.089,0,1,-1,385477
1770249540000,2026.02.04 23:59,385991,1,1,0,-1,1,0,5012.30500,5016.85257,4975.45001,4.05421,42.550,18.000,1,0,0,0,1,0,0,1,0,0,price,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5003.20218,4995.22326,7.246,33.660,52.939,17.304,12.136,51.038,27.959,5.013,0,1,385991,-1
1770249600000,2026.02.05 00:00,385992,1,1,1,-1,1,0,5013.02000,5016.50276,4975.83192,4.18293,42.539,18.000,1,0,0,0,1,0,0,1,0,0,price,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5003.45504,4995.57187,11.779,29.172,52.939,17.304,12.136,51.038,27.959,5.013,1,0,385991,-1
1770249660000,2026.02.05 00:01,385993,1,1,2,-1,1,0,5011.19900,5016.23486,4976.21729,3.81850,42.667,18.000,1,0,0,0,1,0,0,1,0,0,price,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5003.72073,4995.92795,10.208,25.924,52.939,17.304,12.136,51.038,27.959,5.013,1,0,385991,-1
1770249720000,2026.02.05 00:02,385994,1,1,3,-1,1,0,5009.96400,5015.84748,4976.57980,3.78179,44.680,18.000,1,0,0,0,1,0,0,1,0,0,price,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5003.92846,4996.23961,8.847,33.050,52.939,17.304,12.136,51.038,27.959,5.013,1,0,385991,-1
1770249780000,2026.02.05 00:03,385995,1,1,4,-1,1,0,5010.26700,5015.39491,4976.92575,3.92014,46.315,18.000,1,0,0,0,1,0,0,1,0,0,price,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:price,5004.09612,4996.51970,7.858,28.643,52.939,17.304,12.136,51.038,27.959,5.013,1,0,385991,-1
1770249840000,2026.02.05 00:04,385996,1,1,5,-1,1,0,5016.49100,5015.00045,4977.27125,4.19793,42.339,18.000,1,3,0,0,0,0,1,1,0,0,tq,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5004.26753,4996.80026,17.795,24.824,46.341,14.997,13.996,51.038,27.959,5.013,1,0,385991,-1
1770249900000,2026.02.05 00:05,385997,1,1,6,-1,1,0,5016.98700,5015.11511,4977.67767,4.08586,37.586,18.000,1,3,0,0,0,0,1,1,0,0,tq,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,5004.60707,4997.20211,18.817,21.514,46.341,14.997,13.996,51.038,27.959,5.013,1,0,385991,-1
1770249960000,2026.02.05 00:06,385998,1,1,7,-1,1,0,5017.96100,5015.25910,4978.08502,3.99979,34.235,18.000,1,7,1,0,0,0,1,1,1,1,fired,40.63,65.00,20.00,90.00,1,1,603.18,100.00,0,0,HIGH_RISK_ROUTE,5004.95096,4997.60588,23.954,18.646,46.341,14.997,13.996,51.038,27.959,5.013,1,0,385991,-1
1770256740000,2026.02.05 01:59,386111,1,-1,-1,0,0,1,4958.95700,4974.41597,4984.14379,6.43021,26.467,18.000,1,7,1,1,0,0,1,1,1,0,fired,6.25,65.00,20.00,90.00,1,1,382.84,100.00,0,0,HIGH_RISK_ROUTE,4980.37044,4983.52301,8.995,32.528,27.615,20.077,26.943,35.502,14.132,22.098,0,0,-1,386111
1770267660000,2026.02.05 05:01,386293,1,-1,-1,0,0,1,4873.51200,4877.55185,4892.92362,6.05457,32.746,18.000,1,7,1,0,0,0,1,1,1,0,fired,65.63,65.00,20.00,90.00,0,1,296.21,100.00,0,0,HIGH_RISK_ROUTE,4877.59265,4878.91619,10.532,22.090,14.735,10.734,20.623,30.667,10.131,16.309,0,0,-1,386293
1770272760000,2026.02.05 06:26,386378,1,1,0,-1,1,0,4923.11900,4908.52478,4888.45472,7.34486,22.635,18.000,1,6,1,0,1,0,1,1,1,1,fired,15.63,65.00,20.00,90.00,1,1,525.00,100.00,0,0,HIGH_RISK_ROUTE,4892.57709,4888.51206,30.828,16.545,22.321,20.231,14.390,29.720,22.671,14.491,0,0,386378,-1
1770278640000,2026.02.05 08:04,386476,1,1,0,-1,1,0,4920.13400,4916.94316,4908.21338,4.58257,19.005,18.000,1,6,1,0,0,1,1,1,0,0,sideway,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4916.55130,4914.64197,21.595,10.660,14.028,26.339,18.824,20.997,13.434,12.285,0,0,386476,-1
1770279060000,2026.02.05 08:11,386483,1,1,7,-1,1,0,4936.07100,4918.51407,4909.06928,5.93307,19.113,18.000,1,6,1,0,0,1,1,1,0,0,sideway,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4917.24672,4915.41778,37.350,16.190,13.376,22.827,19.006,20.997,13.434,12.285,1,0,386476,-1
1770279120000,2026.02.05 08:12,386484,1,1,8,-1,1,0,4939.85400,4919.86460,4909.34909,5.87121,23.378,18.000,1,8,1,0,0,1,1,1,0,0,sideway,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4917.76961,4915.83928,43.359,14.031,13.376,22.827,19.006,20.997,13.434,12.285,1,0,386476,-1
1770279180000,2026.02.05 08:13,386485,1,1,9,-1,1,0,4937.05400,4921.40225,4909.66520,5.73279,27.586,18.000,1,9,1,0,0,1,1,1,0,0,sideway,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4918.38307,4916.32937,41.809,12.160,13.376,22.827,19.006,20.997,13.434,12.285,1,0,386476,-1
1770279240000,2026.02.05 08:14,386486,1,1,10,-1,1,0,4940.98100,4922.60623,4909.94903,5.72707,30.987,18.000,1,8,1,0,0,1,1,1,0,0,sideway,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4918.90171,4916.75232,36.235,11.101,16.023,32.869,16.472,22.745,21.669,10.647,1,0,386476,-1
1770279300000,2026.02.05 08:15,386487,1,1,11,-1,1,0,4939.31200,4924.01967,4910.27060,5.69336,34.846,18.000,1,9,1,0,0,1,1,1,0,0,sideway,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4919.51502,4917.24679,38.394,9.621,16.023,32.869,16.472,22.745,21.669,10.647,1,0,386476,-1
1770279360000,2026.02.05 08:16,386488,1,1,12,-1,1,0,4940.03900,4925.19601,4910.57155,5.03743,37.450,18.000,1,9,1,0,0,1,1,1,0,0,sideway,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4920.06494,4917.69710,33.275,9.834,16.023,32.869,16.472,22.745,21.669,10.647,1,0,386476,-1
1770279420000,2026.02.05 08:17,386489,1,1,13,-1,1,0,4935.16600,4926.33778,4910.87691,4.81800,35.339,18.000,1,8,1,0,0,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4920.61977,4918.15305,28.838,18.585,16.023,32.869,16.472,22.745,21.669,10.647,1,0,386476,-1
1770279480000,2026.02.05 08:18,386490,1,1,14,-1,1,0,4935.16900,4927.01687,4911.12861,4.93500,33.649,18.000,1,7,1,0,0,1,1,1,0,0,sideway,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4921.02383,4918.50026,25.547,16.107,16.023,32.869,16.472,22.745,21.669,10.647,1,0,386476,-1
1770279540000,2026.02.05 08:19,386491,1,1,15,-1,1,0,4931.80200,4927.64396,4911.37773,4.92771,29.766,18.000,1,4,0,0,1,1,1,1,0,0,sideway,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4921.41675,4918.84044,22.141,24.240,18.610,29.938,14.276,22.745,21.669,10.647,1,0,386476,-1
1770279600000,2026.02.05 08:20,386492,1,1,16,-1,1,0,4935.00500,4927.96381,4911.58938,5.03350,26.044,18.000,1,5,1,0,1,1,1,1,0,0,sideway,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4921.70523,4919.10496,21.799,21.008,18.610,29.938,14.276,22.745,21.669,10.647,1,0,386476,-1
1770279660000,2026.02.05 08:21,386493,1,1,17,-1,1,0,4935.64400,4928.50544,4911.83203,4.86129,22.818,18.000,1,4,0,0,1,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4922.07467,4919.42945,18.892,18.207,18.610,29.938,14.276,22.745,21.669,10.647,1,0,386476,-1
1770279720000,2026.02.05 08:22,386494,1,1,18,-1,1,0,4939.76200,4929.05456,4912.07879,4.68621,23.515,18.000,1,6,1,0,1,1,1,1,0,0,sideway,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4922.45160,4919.76036,28.082,15.779,18.610,29.938,14.276,22.745,21.669,10.647,1,0,386476,-1
1770279780000,2026.02.05 08:23,386495,1,1,19,-1,1,0,4940.51000,4929.87821,4912.36566,4.61543,24.120,18.000,1,7,1,0,1,0,1,1,0,0,deferred,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4922.93244,4920.16855,24.338,13.675,18.610,29.938,14.276,22.745,21.669,10.647,1,0,386476,-1
1770279840000,2026.02.05 08:24,386496,1,1,20,-1,1,0,4934.78800,4930.69604,4912.65731,4.45293,21.508,18.000,1,6,1,0,1,0,1,1,1,1,fired,21.88,65.00,20.00,90.00,1,1,337.00,100.00,0,0,HIGH_RISK_ROUTE,4923.42071,4920.58369,21.093,19.265,20.852,25.947,12.372,22.745,21.669,10.647,1,0,386476,-1
1770282840000,2026.02.05 09:14,386546,1,-1,-1,0,0,1,4862.98300,4891.11322,4909.97335,9.40079,48.783,18.000,1,8,1,1,0,0,1,1,1,0,fired,75.00,65.00,20.00,90.00,0,1,712.42,100.00,0,0,HIGH_RISK_ROUTE,4906.96163,4909.59949,6.524,28.270,34.786,6.715,35.025,24.362,12.711,26.405,0,0,-1,386546
1770298980000,2026.02.05 13:43,386815,1,-1,-1,0,0,1,4830.61100,4848.68666,4858.77431,9.79743,39.932,18.000,1,7,1,0,0,0,1,1,1,0,fired,37.50,65.00,20.00,90.00,1,1,427.49,100.00,0,0,HIGH_RISK_ROUTE,4848.76404,4850.60755,4.752,28.346,18.009,19.038,18.839,27.275,14.942,25.127,0,0,-1,386815
1770335940000,2026.02.05 23:59,387368,1,-1,-1,0,0,1,4703.72900,4726.51325,4783.72699,7.11621,48.469,18.000,1,8,1,1,0,0,1,1,1,0,fired,56.25,65.00,20.00,90.00,1,1,1203.33,100.00,0,0,HIGH_RISK_ROUTE,4750.03960,4759.35756,8.350,27.730,63.377,3.692,33.221,61.520,3.565,38.330,0,0,-1,387368
1770341040000,2026.02.06 01:24,387453,1,-1,-1,0,0,1,4716.42600,4733.40992,4750.61214,12.39864,25.762,18.000,1,7,1,1,0,0,1,1,1,0,fired,31.25,65.00,20.00,90.00,1,1,517.83,100.00,0,0,HIGH_RISK_ROUTE,4734.05249,4735.66064,9.557,23.266,26.411,10.373,19.464,63.716,9.379,36.743,0,0,-1,387453
1770344340000,2026.02.06 02:19,387508,1,1,0,-1,1,0,4799.93800,4780.18539,4755.44291,6.21793,36.898,18.000,1,7,1,0,1,0,1,1,1,1,fired,0.00,65.00,20.00,90.00,1,1,670.79,100.00,0,0,HIGH_RISK_ROUTE,4760.76541,4755.82204,29.143,10.873,39.313,30.981,7.036,49.877,18.612,20.729,0,0,387508,-1
1770354720000,2026.02.06 05:12,387681,1,1,0,-1,1,0,4823.67000,4819.81638,4809.31416,4.14314,24.067,18.000,1,6,1,0,0,1,1,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4819.59957,4818.25002,15.868,12.013,16.811,13.759,16.480,26.287,14.469,19.021,0,0,387681,-1
1770354780000,2026.02.06 05:13,387682,1,1,1,-1,1,0,4824.22200,4820.11281,4809.46292,3.76507,21.536,18.000,1,5,1,0,0,1,1,1,0,0,sideway,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4819.71264,4818.36063,13.752,12.422,16.811,13.759,16.480,26.287,14.469,19.021,1,0,387681,-1
1770354840000,2026.02.06 05:14,387683,1,1,2,-1,1,0,4823.94400,4820.42890,4809.61587,3.66879,19.342,18.000,1,4,0,0,0,1,1,1,0,0,sideway,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4819.83790,4818.48025,11.918,10.766,14.692,14.021,14.282,25.369,12.540,18.577,1,0,387681,-1
1770354960000,2026.02.06 05:16,387685,1,1,4,-1,1,0,4821.31500,4820.80496,4809.89190,3.08571,21.368,18.000,1,2,0,0,0,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4820.01087,4818.66280,8.952,20.518,14.692,14.021,14.282,25.369,12.540,18.577,1,0,387681,-1
1770355080000,2026.02.06 05:18,387687,1,1,6,-1,1,0,4830.96300,4821.30310,4810.18436,3.23750,19.731,18.000,1,5,1,0,0,1,1,1,0,0,sideway,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4820.23496,4818.88209,27.071,15.412,14.692,14.021,14.282,25.369,12.540,18.577,1,0,387681,-1
1770355140000,2026.02.06 05:19,387688,1,1,7,-1,1,0,4832.00600,4822.04617,4810.39968,3.08000,22.322,18.000,1,6,1,0,0,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4820.53296,4819.12864,30.552,13.357,15.407,18.588,12.378,25.369,12.540,18.577,1,0,387681,-1
1770355200000,2026.02.06 05:20,387689,1,1,8,-1,1,0,4829.85200,4822.81231,4810.62358,3.09243,20.917,18.000,1,6,1,0,0,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4820.85165,4819.39144,26.478,20.896,15.407,18.588,12.378,25.369,12.540,18.577,1,0,387681,-1
1770355260000,2026.02.06 05:21,387690,1,1,9,-1,1,0,4831.89000,4823.35383,4810.82284,3.17150,19.788,18.000,1,6,1,0,0,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4821.10166,4819.60492,23.260,18.110,15.407,18.588,12.378,25.369,12.540,18.577,1,0,387681,-1
1770355320000,2026.02.06 05:22,387691,1,1,10,-1,1,0,4832.44000,4824.01046,4811.04115,3.10171,19.449,18.000,1,5,1,0,0,1,1,1,0,0,sideway,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,4821.40134,4819.85564,22.236,15.695,15.407,18.588,12.378,25.369,12.540,18.577,1,0,387681,-1
1770355380000,2026.02.06 05:23,387692,1,1,11,-1,1,0,4835.23100,4824.65888,4811.26290,3.24886,21.921,18.000,1,6,1,0,0,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4821.70797,4820.11246,30.272,13.603,15.407,18.588,12.378,25.369,12.540,18.577,1,0,387681,-1
1770355440000,2026.02.06 05:24,387693,1,1,12,-1,1,0,4836.21200,4825.47212,4811.51128,3.18093,25.317,18.000,1,8,1,0,1,0,1,1,0,0,deferred,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4822.08361,4820.42101,33.029,11.789,18.221,23.066,10.728,25.369,12.540,18.577,1,0,387681,-1
1770355500000,2026.02.06 05:25,387694,1,1,13,-1,1,0,4844.73500,4826.29827,4811.76724,3.84757,29.997,18.000,1,9,1,0,1,0,1,1,0,0,deferred,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4822.47606,4820.74327,41.401,10.217,18.221,23.066,10.728,25.369,12.540,18.577,1,0,387681,-1
1770355560000,2026.02.06 05:26,387695,1,1,14,-1,1,0,4846.60100,4827.71648,4812.10888,3.89000,34.052,18.000,1,8,1,0,1,0,1,1,0,0,deferred,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4823.09437,4821.23290,35.881,8.855,18.221,23.066,10.728,25.369,12.540,18.577,1,0,387681,-1
1770355620000,2026.02.06 05:27,387696,1,1,15,-1,1,0,4846.41100,4829.16913,4812.46631,3.94764,35.380,18.000,1,8,1,0,1,0,1,1,0,0,deferred,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4823.74733,4821.75061,31.097,12.089,18.221,23.066,10.728,25.369,12.540,18.577,1,0,387681,-1
1770355680000,2026.02.06 05:28,387697,1,1,16,-1,1,0,4844.21300,4830.49543,4812.81807,3.95607,36.205,18.000,1,7,1,0,1,0,1,1,0,0,deferred,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4824.37688,4822.25389,26.950,11.125,18.221,23.066,10.728,25.369,12.540,18.577,1,0,387681,-1
1770355740000,2026.02.06 05:29,387698,1,1,17,-1,1,0,4852.20400,4831.55063,4813.14340,4.33300,38.568,18.000,1,8,1,0,1,0,1,1,0,0,deferred,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4824.92788,4822.70203,32.214,9.642,23.248,32.892,9.297,23.899,21.492,16.100,1,0,387681,-1
1770355800000,2026.02.06 05:30,387699,1,1,18,-1,1,0,4844.95500,4833.13935,4813.54818,4.60636,39.615,18.000,1,8,1,0,1,0,1,1,0,0,deferred,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4825.68555,4823.30411,27.919,10.215,23.248,32.892,9.297,23.899,21.492,16.100,1,0,387681,-1
1770355860000,2026.02.06 05:31,387700,1,1,19,-1,1,0,4840.12600,4834.04825,4813.87364,4.93150,37.590,18.000,1,8,1,0,1,0,1,1,0,0,deferred,78.13,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4826.22081,4823.74597,24.196,14.696,23.248,32.892,9.297,23.899,21.492,16.100,1,0,387681,-1
1770355920000,2026.02.06 05:32,387701,1,1,20,-1,1,0,4847.61200,4834.51576,4814.14568,5.59379,35.270,18.000,1,8,1,0,1,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4826.60707,4824.08025,20.970,13.926,23.248,32.892,9.297,23.899,21.492,16.100,1,0,387681,-1
1770355980000,2026.02.06 05:33,387702,1,1,21,-1,1,0,4854.93000,4835.52317,4814.49248,5.98429,35.996,18.000,1,8,1,0,1,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4827.19054,4824.56049,28.646,12.069,23.248,32.892,9.297,23.899,21.492,16.100,1,0,387681,-1
1770356040000,2026.02.06 05:34,387703,1,1,22,-1,1,0,4854.80000,4837.01600,4814.91153,6.03771,37.051,18.000,1,8,1,0,1,0,1,1,0,0,deferred,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4827.96108,4825.18028,26.839,10.460,27.945,30.752,8.058,23.899,21.492,16.100,1,0,387681,-1
1770356100000,2026.02.06 05:35,387704,1,1,23,-1,1,0,4852.32400,4838.38400,4815.32488,6.13007,35.936,18.000,1,8,1,0,1,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred,4828.70660,4825.78476,23.261,12.891,27.945,30.752,8.058,23.899,21.492,16.100,1,0,387681,-1
