entryTimeUTC,dir,kind,session,entry,riskPrice,mfeR,maeR,realizedUsd,entryReason,brkDistAtr,bodyPct,slopeNorm,netM1,netM3,netM5,atrPct,spreadPips,spreadAtr,exitTag
2024.06.07 16:48,S,1,7,70873.71,165.79,3.16,0.23,135.73,S-BRK,1.28,0.54,0.000,-0.27,-0.96,-0.04,0.1218,2822.0,0.327,TP
2024.06.08 03:30,L,1,8,69491.26,98.46,0.27,0.98,-60.73,L-BRK,1.05,0.19,0.000,0.16,1.00,0.39,0.0576,1945.0,0.486,SL-LOSS
2024.06.08 05:03,S,1,8,69214.32,87.51,0.03,0.99,-49.04,S-BRK,1.58,0.90,0.000,-0.21,-1.00,-0.23,0.0626,2329.0,0.538,SL-LOSS
2024.06.09 02:33,S,1,9,69144.15,79.75,0.26,1.00,-48.53,S-BRK,1.18,0.70,-0.064,-0.43,-1.00,-0.30,0.0571,2108.0,0.534,SL-LOSS
2024.06.09 02:57,S,1,9,69128.15,97.57,0.00,1.00,-44.71,S-BRK,1.22,0.20,-0.020,-0.09,-1.00,-0.51,0.0742,2297.0,0.448,SL-LOSS
2024.06.09 12:33,L,1,9,69428.95,103.54,2.18,0.27,119.55,L-BRK,1.26,0.48,-0.087,1.00,1.00,0.02,0.0604,2258.0,0.539,TP
2024.06.10 04:03,S,1,10,69541.51,101.00,0.21,0.99,-48.16,S-BRK,1.21,0.87,0.000,-0.16,-1.00,0.01,0.0723,2444.0,0.486,SL-LOSS
2024.06.10 06:03,S,1,10,69467.20,89.20,0.00,0.97,-50.25,S-BRK,1.16,0.87,-0.485,-0.10,-0.98,-0.23,0.0600,2889.0,0.693,SL-LOSS
2024.06.10 06:33,S,1,10,69432.61,132.28,0.00,0.97,-47.70,S-BRK,1.02,0.45,-0.780,-0.07,-0.91,-0.11,0.0932,2713.0,0.419,SL-LOSS
2024.06.11 09:36,S,1,11,67233.94,195.52,2.61,0.33,5.82,S-BRK,1.08,0.36,0.142,-0.23,-1.00,-0.26,0.1466,2396.0,0.243,SL-WIN
2024.06.11 15:06,S,1,11,66600.33,208.25,0.00,1.00,-44.19,S-BRK,1.27,0.65,-0.288,-0.49,-1.00,-0.17,0.1602,2214.0,0.208,SL-LOSS
2024.06.12 01:18,S,1,12,67019.44,145.85,1.07,0.33,4.93,S-BRK,1.08,0.38,0.586,-0.37,-1.00,-0.40,0.1078,2635.0,0.365,SL-WIN
2024.06.12 23:15,S,1,12,68133.03,145.37,0.19,1.00,-45.13,S-BRK,1.19,0.51,-1.835,-0.22,-1.00,-0.20,0.1058,2038.0,0.283,SL-LOSS
2024.06.13 02:39,S,1,13,67804.70,226.09,3.10,0.53,130.86,S-BRK,1.48,0.95,0.373,-0.23,-1.00,-0.13,0.1727,2368.0,0.202,TP
2024.06.13 09:39,S,1,13,67228.98,172.47,0.31,1.00,-45.49,S-BRK,1.07,0.80,0.000,-0.20,-1.00,-0.31,0.1290,2289.0,0.264,SL-LOSS
2024.06.13 11:06,L,1,13,67830.86,254.48,2.26,0.85,-0.97,L-BRK,1.32,0.07,0.117,0.14,0.86,0.29,0.1714,2382.0,0.205,SL-LOSS
2024.06.14 01:06,S,1,14,66533.89,186.27,0.10,0.99,-46.60,S-BRK,1.04,0.46,-0.053,-0.84,-1.00,0.10,0.1372,2391.0,0.262,SL-LOSS
2024.06.14 01:30,S,1,14,66537.13,168.72,0.65,1.00,-44.37,S-BRK,1.15,0.52,0.000,-0.12,-0.97,-0.11,0.1301,2504.0,0.289,SL-LOSS
2024.06.14 02:54,L,1,14,66970.96,171.37,0.08,0.99,-49.93,L-BRK,1.34,0.63,-0.297,0.75,1.00,-0.04,0.1135,2576.0,0.339,SL-LOSS
2024.06.15 07:39,S,1,15,66026.48,121.79,0.16,0.99,-44.31,S-BRK,1.29,0.53,-0.259,-0.17,-0.99,-0.57,0.0919,2068.0,0.341,SL-LOSS
2024.06.15 15:15,L,1,15,66377.14,135.89,0.32,1.00,-53.87,L-BRK,1.36,0.44,0.004,0.15,1.00,-0.02,0.0825,2379.0,0.435,SL-LOSS
2024.06.16 05:33,L,1,16,66211.11,82.15,0.16,0.99,-55.53,L-BRK,1.01,0.24,0.000,0.06,1.00,0.19,0.0477,2070.0,0.655,SL-LOSS
2024.06.16 06:57,L,1,16,66273.48,99.39,0.27,0.99,-55.92,L-BRK,1.43,0.75,-0.400,0.30,0.72,1.00,0.0555,2748.0,0.748,SL-LOSS
2024.06.17 01:15,S,1,17,66290.06,183.20,0.07,1.00,-40.78,S-BRK,1.66,0.84,-0.030,-1.00,-1.00,0.01,0.1360,2237.0,0.248,SL-LOSS
2024.06.17 06:54,S,1,17,66050.27,139.31,1.06,0.98,3.55,S-BRK,1.68,0.66,0.246,-0.41,-1.00,-0.23,0.1059,2566.0,0.367,SL-WIN
2024.06.18 10:12,S,1,18,65398.50,149.87,0.00,0.99,-41.10,S-BRK,1.47,0.56,-0.072,-0.51,-1.00,-0.44,0.1115,2154.0,0.295,SL-LOSS
2024.06.18 19:45,S,4,18,64105.42,318.17,0.18,1.00,-38.38,S-IMP,2.05,0.86,-1.178,-1.00,-1.00,-0.07,0.2204,2090.0,0.148,SL-LOSS
2024.06.19 01:15,L,1,19,65460.73,247.22,0.16,1.00,-39.85,L-BRK,1.69,0.55,5.599,0.11,1.00,0.28,0.1824,2207.0,0.185,SL-LOSS
2024.06.19 08:18,S,1,19,65189.27,122.62,0.96,0.99,-38.22,S-BRK,1.03,0.58,0.000,-0.32,-1.00,-0.29,0.0936,2208.0,0.362,SL-LOSS
2024.06.19 14:12,S,1,19,64966.02,163.19,1.36,1.00,4.84,S-BRK,1.10,0.30,-0.081,-0.11,-1.00,-0.34,0.1272,2217.0,0.268,SL-WIN
2024.06.19 19:18,S,1,19,64852.66,121.66,1.57,0.81,5.45,S-BRK,1.23,0.86,-0.082,-0.84,-1.00,-0.12,0.0988,2538.0,0.396,SL-WIN
2024.06.20 01:12,L,1,20,65177.69,189.79,1.14,0.45,-0.15,L-BRK,1.60,0.86,1.555,0.66,1.00,0.24,0.1301,2133.0,0.252,SL-LOSS
2024.06.20 05:36,L,1,20,65418.65,159.97,1.31,0.38,-2.61,L-BRK,1.40,0.38,0.087,0.65,0.99,0.56,0.1049,2174.0,0.317,SL-LOSS
2024.06.20 13:24,S,1,20,65273.62,252.80,2.88,0.98,101.55,S-BRK,1.19,0.55,0.021,-0.50,-1.00,-0.11,0.1939,2070.0,0.164,TP
2024.06.21 04:09,S,1,21,64504.14,233.61,0.00,0.98,-37.62,S-BRK,1.77,0.16,0.013,-0.11,-1.00,-1.00,0.1795,2365.0,0.204,SL-LOSS
2024.06.21 07:45,S,1,21,64438.79,136.34,3.09,0.51,109.14,S-BRK,1.15,0.75,0.000,-1.00,-1.00,0.03,0.1086,2218.0,0.317,TP
2024.06.21 14:48,L,1,21,64297.79,264.91,0.13,1.00,-42.55,L-BRK,1.32,0.84,-0.012,0.30,1.00,0.18,0.1927,2124.0,0.171,SL-LOSS
2024.06.22 02:06,L,1,22,64292.57,107.82,1.77,0.93,-5.00,L-BRK,1.65,0.86,1.076,0.21,1.00,0.13,0.0679,2049.0,0.470,SL-LOSS
2024.06.23 20:24,S,1,23,63978.10,73.00,3.02,0.58,111.02,S-BRK,1.55,0.66,0.000,-0.96,-1.00,-0.14,0.0576,2366.0,0.642,TP
