ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision,ema75,ema100,m1_diplus,m1_diminus,m5_adx,m5_diplus,m5_diminus,m15_adx,m15_diplus,m15_diminus
1751461740000,2025.07.02 13:09,528976,1,1,19,-1,1,0,3346.22400,3346.20665,3343.79831,1.52236,39.808,18.000,1,6,1,1,0,0,1,1,0,0,htf,68.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:htf,3345.87193,3345.40990,27.867,18.977,19.909,15.422,27.915,25.648,24.673,15.098
1751461860000,2025.07.02 13:11,528978,1,1,21,-1,1,0,3343.22300,3345.99721,3343.81977,1.70350,31.373,18.000,1,0,0,1,0,0,0,1,0,0,price,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:price,3345.81467,3345.38655,20.931,25.782,19.909,15.422,27.915,25.648,24.673,15.098
1751464560000,2025.07.02 13:56,529023,1,-1,-1,0,0,1,3335.69100,3340.07027,3343.04171,1.61064,26.008,18.000,1,7,1,1,0,0,1,1,1,0,fired,53.13,70.00,20.00,90.00,1,0,83.32,100.00,0,0,BLOCK:min_entry_pctile,3342.53672,3343.01382,14.266,27.786,29.409,9.134,23.198,22.131,16.061,25.383
1751500740000,2025.07.02 23:59,529562,1,-1,-1,0,0,1,3349.41900,3350.77514,3355.57398,0.78700,21.569,18.000,1,6,1,1,0,0,1,1,1,0,fired,0.00,70.00,20.00,90.00,1,0,70.17,100.00,0,0,BLOCK:min_entry_pctile,3353.54680,3354.57165,12.282,28.393,52.705,5.551,24.891,39.093,17.306,23.823
1751507460000,2025.07.03 01:51,529674,1,-1,-1,0,0,1,3345.11900,3345.48339,3348.41762,0.96907,29.920,18.000,1,6,1,1,0,0,1,1,1,0,fired,18.75,70.00,20.00,90.00,1,0,38.75,100.00,0,0,BLOCK:min_entry_pctile,3345.50005,3346.07101,13.625,32.047,26.325,19.567,24.437,41.062,11.019,22.034
1751518740000,2025.07.03 04:59,529862,1,1,0,-1,1,0,3350.85800,3350.08646,3348.70078,0.80179,33.489,18.000,1,8,1,0,1,1,1,1,0,0,sideway,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3349.31929,3349.05237,23.632,6.606,24.543,23.511,11.078,23.839,29.604,14.119
1751518800000,2025.07.03 05:00,529863,1,1,1,-1,1,0,3350.28300,3350.14581,3348.72314,0.80093,31.988,18.000,1,8,1,0,1,1,1,1,0,0,sideway,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3349.36203,3349.08922,20.481,13.029,24.543,23.511,11.078,23.839,29.604,14.119
1751518860000,2025.07.03 05:01,529864,1,1,2,-1,1,0,3350.26700,3350.15636,3348.73930,0.74421,29.614,18.000,1,7,1,0,1,1,1,1,0,0,sideway,78.13,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3349.38761,3349.11359,17.750,13.342,24.543,23.511,11.078,23.839,29.604,14.119
1751518920000,2025.07.03 05:02,529865,1,1,3,-1,1,0,3350.44000,3350.16487,3348.75513,0.71686,27.555,18.000,1,7,1,0,1,1,1,1,0,0,sideway,71.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3349.41204,3349.13713,15.383,11.563,24.543,23.511,11.078,23.839,29.604,14.119
1751518980000,2025.07.03 05:03,529866,1,1,4,-1,1,0,3350.34000,3350.18604,3348.77259,0.67386,23.932,18.000,1,3,0,0,1,1,1,1,0,0,sideway,65.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3349.44059,3349.16371,13.332,13.434,24.543,23.511,11.078,23.839,29.604,14.119
1751519100000,2025.07.03 05:05,529868,1,1,6,-1,1,0,3350.84700,3350.22397,3348.80695,0.59871,22.588,18.000,1,7,1,0,1,1,1,1,0,0,sideway,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3349.49534,3349.21526,19.368,10.090,26.063,20.376,9.601,23.839,29.604,14.119
1751519160000,2025.07.03 05:06,529869,1,1,7,-1,1,0,3351.05300,3350.27189,3348.82809,0.51114,25.196,18.000,1,11,1,0,1,1,1,1,0,0,sideway,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3349.53288,3349.24856,21.485,8.745,26.063,20.376,9.601,23.839,29.604,14.119
1751519220000,2025.07.03 05:07,529870,1,1,8,-1,1,0,3351.57900,3350.33198,3348.85115,0.50643,29.790,18.000,1,9,1,0,1,0,1,1,0,0,deferred,25.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3349.57511,3349.28538,29.992,7.579,26.063,20.376,9.601,23.839,29.604,14.119
1751519280000,2025.07.03 05:08,529871,1,1,9,-1,1,0,3351.95300,3350.42790,3348.87942,0.51100,34.982,18.000,1,8,1,0,1,0,1,1,0,0,deferred,25.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3349.63077,3349.33219,35.436,6.568,26.063,20.376,9.601,23.839,29.604,14.119
1751519340000,2025.07.03 05:09,529872,1,1,10,-1,1,0,3351.85900,3350.54522,3348.91127,0.49750,39.481,18.000,1,7,1,0,1,0,1,1,0,0,deferred,18.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3349.69528,3349.38568,30.711,5.693,29.895,28.501,8.321,23.839,29.604,14.119
1751519400000,2025.07.03 05:10,529873,1,1,11,-1,1,0,3352.04400,3350.64628,3348.94181,0.49836,44.132,18.000,1,8,1,0,1,0,1,1,0,0,deferred,21.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3349.75538,3349.43615,33.562,4.934,29.895,28.501,8.321,23.839,29.604,14.119
1751519460000,2025.07.03 05:11,529874,1,1,12,-1,1,0,3352.39700,3350.75379,3348.97396,0.50307,48.491,18.000,1,8,1,0,1,0,1,1,0,0,deferred,21.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3349.81896,3349.48937,32.621,4.276,29.895,28.501,8.321,23.839,29.604,14.119
1751519520000,2025.07.03 05:12,529875,1,1,13,-1,1,0,3352.47000,3350.88019,3349.00943,0.51536,48.956,18.000,1,8,1,0,1,0,1,1,0,0,deferred,25.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3349.89057,3349.54871,28.271,8.934,29.895,28.501,8.321,23.839,29.604,14.119
1751519580000,2025.07.03 05:13,529876,1,1,14,-1,1,0,3352.41300,3351.00249,3349.04529,0.51757,49.376,18.000,1,7,1,0,1,0,1,1,0,0,deferred,21.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3349.96222,3349.60833,24.590,7.743,29.895,28.501,8.321,23.839,29.604,14.119
1751519640000,2025.07.03 05:14,529877,1,1,15,-1,1,0,3352.76400,3351.11099,3349.08019,0.51521,50.976,18.000,1,7,1,0,1,0,1,1,0,0,deferred,18.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.03030,3349.66557,28.041,6.710,34.200,30.921,7.211,26.374,30.591,12.237
1751519700000,2025.07.03 05:15,529878,1,1,16,-1,1,0,3353.33200,3351.23814,3349.11837,0.53457,53.889,18.000,1,8,1,0,1,0,1,1,0,0,deferred,18.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.10623,3349.72880,36.981,5.816,34.200,30.921,7.211,26.374,30.591,12.237
1751519760000,2025.07.03 05:16,529879,1,1,17,-1,1,0,3353.11300,3351.39921,3349.16203,0.53857,56.414,18.000,1,8,1,0,1,0,1,1,0,0,deferred,18.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.19584,3349.80234,32.050,5.040,34.200,30.921,7.211,26.374,30.591,12.237
1751519820000,2025.07.03 05:17,529880,1,1,18,-1,1,0,3353.74200,3351.53104,3349.20297,0.57014,59.445,18.000,1,8,1,0,1,0,1,1,0,0,deferred,46.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.27687,3349.86990,37.537,4.368,34.200,30.921,7.211,26.374,30.591,12.237
1751519880000,2025.07.03 05:18,529881,1,1,19,-1,1,0,3353.67800,3351.70111,3349.25001,0.56964,62.254,18.000,1,8,1,0,1,0,1,1,0,0,deferred,43.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.37312,3349.94892,35.064,3.786,34.200,30.921,7.211,26.374,30.591,12.237
1751519940000,2025.07.03 05:19,529882,1,1,20,-1,1,0,3353.65100,3351.85318,3349.29590,0.56671,64.688,18.000,1,8,1,0,1,0,1,1,0,0,deferred,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.46493,3350.02503,30.389,3.281,39.351,39.768,6.250,26.374,30.591,12.237
1751520000000,2025.07.03 05:20,529883,1,1,21,-1,1,0,3353.11200,3351.99147,3349.34103,0.57836,61.529,18.000,1,8,1,0,1,0,1,1,0,0,deferred,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.55343,3350.09903,26.337,11.022,39.351,39.768,6.250,26.374,30.591,12.237
1751520060000,2025.07.03 05:21,529884,1,1,22,-1,1,0,3353.50200,3352.07767,3349.38010,0.58536,55.362,18.000,1,7,1,0,1,0,1,1,0,0,deferred,37.50,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.62450,3350.16052,22.825,16.777,39.351,39.768,6.250,26.374,30.591,12.237
1751520120000,2025.07.03 05:22,529885,1,1,23,-1,1,0,3353.76900,3352.18723,3349.42282,0.60350,52.462,18.000,1,7,1,0,1,0,1,1,0,0,deferred,40.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.70443,3350.22871,29.266,14.540,39.351,39.768,6.250,26.374,30.591,12.237
1751520180000,2025.07.03 05:23,529886,1,1,24,-1,1,0,3353.92000,3352.30891,3349.46786,0.59414,49.949,18.000,1,7,1,0,1,0,1,1,0,0,deferred,34.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.78956,3350.30096,25.364,12.601,39.351,39.768,6.250,26.374,30.591,12.237
1751520240000,2025.07.03 05:24,529887,1,1,25,-1,1,0,3353.87600,3352.43284,3349.51399,0.59114,48.282,18.000,1,7,1,0,1,0,1,1,0,0,deferred,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.87651,3350.37482,23.996,10.921,42.953,34.466,6.969,26.374,30.591,12.237
1751520300000,2025.07.03 05:25,529888,1,1,26,-1,1,0,3353.53600,3352.54385,3349.55919,0.58307,42.144,18.000,1,5,1,0,1,0,1,1,0,0,deferred,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:deferred,3350.95983,3350.44627,20.797,19.883,42.953,34.466,6.969,26.374,30.591,12.237
1751520360000,2025.07.03 05:26,529889,1,1,27,-1,1,0,3353.23400,3352.62017,3349.60040,0.58614,36.536,18.000,1,4,0,0,1,0,1,1,0,0,tq,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,3351.03139,3350.50933,18.024,18.055,42.953,34.466,6.969,26.374,30.591,12.237
1751520420000,2025.07.03 05:27,529890,1,1,28,-1,1,0,3353.51900,3352.66739,3349.63806,0.57786,31.676,18.000,1,4,0,0,1,0,1,1,0,0,tq,31.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:tq,3351.09258,3350.56493,15.621,15.647,42.953,34.466,6.969,26.374,30.591,12.237
1751520480000,2025.07.03 05:28,529891,1,1,29,-1,1,0,3353.28900,3352.73290,3349.67828,0.55214,27.464,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,12.50,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.15998,3350.62522,13.538,13.561,42.953,34.466,6.969,26.374,30.591,12.237
1751520540000,2025.07.03 05:29,529892,1,1,30,-1,1,0,3352.86600,3352.77567,3349.71569,0.56414,27.832,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,21.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.21912,3350.67958,11.733,21.899,46.074,29.870,6.040,30.373,38.002,10.605
1751520600000,2025.07.03 05:30,529893,1,1,31,-1,1,0,3351.93500,3352.78262,3349.74834,0.64707,30.292,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,75.00,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.26486,3350.72420,10.169,27.691,46.074,29.870,6.040,30.373,38.002,10.605
1751520660000,2025.07.03 05:31,529894,1,1,32,-1,1,0,3351.10900,3352.71742,3349.77100,0.71464,33.060,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.28348,3350.74891,8.813,27.192,46.074,29.870,6.040,30.373,38.002,10.605
1751520720000,2025.07.03 05:32,529895,1,1,33,-1,1,0,3352.45400,3352.59370,3349.78486,0.79593,35.472,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.27863,3350.75626,7.638,23.631,46.074,29.870,6.040,30.373,38.002,10.605
1751520780000,2025.07.03 05:33,529896,1,1,34,-1,1,0,3351.87500,3352.58295,3349.81252,0.85364,33.362,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.31128,3350.79091,13.753,20.480,46.074,29.870,6.040,30.373,38.002,10.605
1751520840000,2025.07.03 05:34,529897,1,1,35,-1,1,0,3352.29800,3352.52849,3349.83390,0.82636,31.534,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.32694,3350.81303,11.919,17.750,43.629,25.888,14.646,30.373,38.002,10.605
1751520900000,2025.07.03 05:35,529898,1,1,36,-1,1,0,3351.88900,3352.51076,3349.85943,0.83536,28.825,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.35391,3350.84334,12.280,15.383,43.629,25.888,14.646,30.373,38.002,10.605
1751520960000,2025.07.03 05:36,529899,1,1,37,-1,1,0,3351.89300,3352.46293,3349.88046,0.84400,27.843,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,87.50,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.36878,3350.86468,10.643,16.457,43.629,25.888,14.646,30.373,38.002,10.605
1751521020000,2025.07.03 05:37,529900,1,1,38,-1,1,0,3351.95900,3352.41909,3349.90132,0.85450,26.800,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.38334,3350.88567,9.504,14.263,43.629,25.888,14.646,30.373,38.002,10.605
1751521080000,2025.07.03 05:38,529901,1,1,39,-1,1,0,3352.21200,3352.38370,3349.92264,0.85686,24.657,18.000,1,0,0,0,1,0,0,1,0,0,age_expired,81.25,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.39933,3350.90757,15.332,12.361,43.629,25.888,14.646,30.373,38.002,10.605
1751521260000,2025.07.03 05:41,529904,1,1,42,-1,1,0,3352.08800,3352.27979,3349.98374,0.92786,18.621,18.000,1,0,0,0,1,1,0,1,0,0,sideway,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3351.44036,3350.96751,9.981,12.538,41.509,22.436,12.693,30.373,38.002,10.605
1751521320000,2025.07.03 05:42,529905,1,1,43,-1,1,0,3352.50400,3352.26504,3350.00555,0.97757,20.038,18.000,1,0,0,0,1,1,1,1,0,0,sideway,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3351.45835,3350.99038,19.850,10.866,41.509,22.436,12.693,30.373,38.002,10.605
1751521380000,2025.07.03 05:43,529906,1,1,44,-1,1,0,3352.75300,3352.28342,3350.03144,0.86564,21.266,18.000,1,0,0,0,1,1,1,1,0,0,sideway,65.63,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway,3351.48739,3351.02127,17.203,9.417,41.509,22.436,12.693,30.373,38.002,10.605
1751521440000,2025.07.03 05:44,529907,1,1,45,-1,1,0,3352.64700,3352.31954,3350.05964,0.79993,20.415,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,59.38,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.52255,3351.05661,14.910,11.047,41.115,24.804,11.001,30.460,32.935,17.338
1751521500000,2025.07.03 05:45,529908,1,1,46,-1,1,0,3353.32900,3352.34473,3350.08645,0.77529,22.531,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,56.25,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.55378,3351.08907,20.478,9.574,41.115,24.804,11.001,30.460,32.935,17.338
1751521560000,2025.07.03 05:46,529909,1,1,47,-1,1,0,3354.34000,3352.42044,3350.12005,0.74871,26.811,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.60309,3351.13478,28.276,8.297,41.115,24.804,11.001,30.460,32.935,17.338
1751521620000,2025.07.03 05:47,529910,1,1,48,-1,1,0,3354.35200,3352.56810,3350.16378,0.75143,31.549,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.67912,3351.20019,31.006,7.191,41.115,24.804,11.001,30.460,32.935,17.338
1751521680000,2025.07.03 05:48,529911,1,1,49,-1,1,0,3354.16300,3352.70533,3350.20719,0.72579,35.656,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,43.75,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.75337,3351.26452,26.872,6.232,41.115,24.804,11.001,30.460,32.935,17.338
1751521800000,2025.07.03 05:50,529913,1,1,51,-1,1,0,3355.89200,3352.97503,3350.29603,0.80007,45.039,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3351.90490,3351.39596,37.099,4.681,42.505,29.814,9.534,30.460,32.935,17.338
1751521860000,2025.07.03 05:51,529914,1,1,52,-1,1,0,3356.21300,3353.19942,3350.35402,0.80629,49.588,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,46.88,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3352.01566,3351.48772,34.880,4.057,42.505,29.814,9.534,30.460,32.935,17.338
1751521920000,2025.07.03 05:52,529915,1,1,53,-1,1,0,3357.38400,3353.43123,3350.41474,0.84143,54.168,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,50.00,70.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3352.13225,3351.58415,40.255,3.516,42.505,29.814,9.534,30.460,32.935,17.338
1751521980000,2025.07.03 05:53,529916,1,1,54,-1,1,0,3359.37000,3353.73529,3350.48696,0.93079,58.673,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,84.38,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3352.27813,3351.70252,47.552,3.047,42.505,29.814,9.534,30.460,32.935,17.338
1751522040000,2025.07.03 05:54,529917,1,1,55,-1,1,0,3360.04300,3354.16873,3350.57901,0.99121,62.824,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3352.47513,3351.85899,49.160,2.641,45.494,38.846,8.263,30.460,32.935,17.338
1751522100000,2025.07.03 05:55,529918,1,1,56,-1,1,0,3358.50700,3354.62060,3350.67708,1.03921,65.665,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3352.68535,3352.02602,42.606,3.671,45.494,38.846,8.263,30.460,32.935,17.338
1751522160000,2025.07.03 05:56,529919,1,1,57,-1,1,0,3357.81000,3354.91955,3350.75822,1.07829,62.002,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3352.84706,3352.15828,36.925,16.515,45.494,38.846,8.263,30.460,32.935,17.338
1751522220000,2025.07.03 05:57,529920,1,1,58,-1,1,0,3358.34500,3355.14189,3350.83130,1.12721,59.371,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3352.98492,3352.27362,35.269,14.313,45.494,38.846,8.263,30.460,32.935,17.338
1751522280000,2025.07.03 05:58,529921,1,1,59,-1,1,0,3358.16400,3355.38829,3350.90916,1.14271,57.830,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3353.13381,3352.39753,35.134,12.404,45.494,38.846,8.263,30.460,32.935,17.338
1751522340000,2025.07.03 05:59,529922,1,1,60,-1,1,0,3359.30300,3355.60180,3350.98434,1.18579,56.954,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3353.27354,3352.51521,33.363,10.750,48.171,34.443,7.161,32.484,40.261,15.027
1751522400000,2025.07.03 06:00,529923,1,1,61,-1,1,0,3360.20200,3355.88651,3351.07054,1.20436,57.498,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3353.44102,3352.65374,38.500,9.317,48.171,34.443,7.161,32.484,40.261,15.027
1751522460000,2025.07.03 06:01,529924,1,1,62,-1,1,0,3359.40400,3356.21847,3351.16517,1.24979,56.282,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3353.62883,3352.80778,33.367,11.607,48.171,34.443,7.161,32.484,40.261,15.027
1751522520000,2025.07.03 06:02,529925,1,1,63,-1,1,0,3360.15200,3356.46351,3351.25054,1.27236,55.229,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3353.78925,3352.94240,28.918,10.059,48.171,34.443,7.161,32.484,40.261,15.027
1751522580000,2025.07.03 06:03,529926,1,1,64,-1,1,0,3362.64500,3356.74724,3351.34279,1.35014,56.203,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,96.88,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3353.96599,3353.08953,37.819,8.718,48.171,34.443,7.161,32.484,40.261,15.027
1751522640000,2025.07.03 06:04,529927,1,1,65,-1,1,0,3363.53200,3357.20091,3351.45991,1.38229,58.100,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,93.75,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3354.20708,3353.28454,43.555,7.556,51.416,38.942,6.206,32.484,40.261,15.027
1751522700000,2025.07.03 06:05,529928,1,1,66,-1,1,0,3362.16700,3357.68792,3351.58501,1.40764,58.027,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,90.63,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3354.46610,3353.49368,37.748,10.172,51.416,38.942,6.206,32.484,40.261,15.027
1751522760000,2025.07.03 06:06,529929,1,1,67,-1,1,0,3361.22800,3358.03247,3351.69467,1.37286,53.961,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,87.50,70.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired,3354.68001,3353.67068,32.715,18.589,51.416,38.942,6.206,32.484,40.261,15.027
