ts_ms,dt,bar,interesting,armed_dir,up_age,dn_age,aligned_bull,aligned_bear,price,ema25,ema200,atr_m1,adx_m1,min_adx,adx_pass,trend_quality,tq_pass,htf_block_long,htf_block_short,sideway_block,price_ok,in_session,detected,det_long,gate,atr_pctile,min_entry_pctile,atr_pctile_low,atr_pctile_high,min_entry_block,is_high_risk,potential_loss_usd,entry_max_loss,opposing_pos,entrytype_blocked,final_decision
1771233240000,2026.02.16 09:14,396182,1,1,137,-1,1,0,5011.28800,5009.59973,5001.81757,1.72157,25.072,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233300000,2026.02.16 09:15,396183,1,1,138,-1,1,0,5013.33200,5009.72960,5001.91571,1.77014,24.911,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233360000,2026.02.16 09:16,396184,1,1,139,-1,1,0,5014.47500,5010.00671,5002.03401,1.63407,27.174,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233420000,2026.02.16 09:17,396185,1,1,140,-1,1,0,5014.77600,5010.35042,5002.16294,1.68371,30.052,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233480000,2026.02.16 09:18,396186,1,1,141,-1,1,0,5015.28300,5010.69085,5002.29364,1.64607,32.546,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233540000,2026.02.16 09:19,396187,1,1,142,-1,1,0,5015.14200,5011.04409,5002.42825,1.62693,33.172,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233600000,2026.02.16 09:20,396188,1,1,143,-1,1,0,5014.60000,5011.35932,5002.55999,1.64600,33.715,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233660000,2026.02.16 09:21,396189,1,1,144,-1,1,0,5014.74800,5011.60860,5002.68476,1.62136,32.392,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233720000,2026.02.16 09:22,396190,1,1,145,-1,1,0,5014.39900,5011.85009,5002.80977,1.60800,31.245,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233780000,2026.02.16 09:23,396191,1,1,146,-1,1,0,5012.87200,5012.04616,5002.92986,1.69643,29.150,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233840000,2026.02.16 09:24,396192,1,1,147,-1,1,0,5012.70300,5012.10969,5003.03289,1.75736,29.349,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233900000,2026.02.16 09:25,396193,1,1,148,-1,1,0,5014.03100,5012.15533,5003.13310,1.73836,26.542,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771233960000,2026.02.16 09:26,396194,1,1,149,-1,1,0,5012.81300,5012.29961,5003.24603,1.62329,24.152,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771234020000,2026.02.16 09:27,396195,1,1,150,-1,1,0,5013.01500,5012.33910,5003.34517,1.49714,22.212,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771234080000,2026.02.16 09:28,396196,1,1,151,-1,1,0,5013.05000,5012.39109,5003.44538,1.40650,21.042,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771234140000,2026.02.16 09:29,396197,1,1,152,-1,1,0,5013.51500,5012.44178,5003.54491,1.33150,19.126,18.000,1,0,0,0,1,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771243140000,2026.02.16 11:59,396347,1,-1,-1,0,0,1,5004.29100,5004.41245,5005.69152,1.32379,25.771,18.000,1,6,1,0,0,1,1,1,0,0,sideway,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243200000,2026.02.16 12:00,396348,1,-1,-1,1,0,1,5004.66400,5004.40311,5005.67700,1.26600,26.073,18.000,1,0,0,0,0,1,0,1,0,0,sideway,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243260000,2026.02.16 12:01,396349,1,-1,-1,2,0,1,5003.86700,5004.42318,5005.66651,1.20043,27.176,18.000,1,6,1,0,0,1,1,1,0,0,sideway,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243320000,2026.02.16 12:02,396350,1,-1,-1,3,0,1,5003.14600,5004.38039,5005.64786,1.23836,30.527,18.000,1,6,1,0,0,1,1,1,0,0,sideway,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243380000,2026.02.16 12:03,396351,1,-1,-1,4,0,1,5002.70400,5004.28544,5005.62193,1.22857,34.365,18.000,1,7,1,0,0,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243440000,2026.02.16 12:04,396352,1,-1,-1,5,0,1,5002.94900,5004.16379,5005.59169,1.25679,33.676,18.000,1,7,1,0,0,1,1,1,0,0,sideway,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243500000,2026.02.16 12:05,396353,1,-1,-1,6,0,1,5003.56400,5004.07035,5005.56431,1.10021,32.204,18.000,1,7,1,0,0,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243560000,2026.02.16 12:06,396354,1,-1,-1,7,0,1,5003.55300,5004.03140,5005.54358,1.10307,31.282,18.000,1,7,1,0,0,1,1,1,0,0,sideway,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243620000,2026.02.16 12:07,396355,1,-1,-1,8,0,1,5002.66700,5003.99460,5005.52295,1.25014,32.851,18.000,1,8,1,0,0,1,1,1,0,0,sideway,40.63,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243680000,2026.02.16 12:08,396356,1,-1,-1,9,0,1,5002.73600,5003.89247,5005.49336,1.18229,34.212,18.000,1,7,1,0,0,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243740000,2026.02.16 12:09,396357,1,-1,-1,10,0,1,5002.62400,5003.80351,5005.46478,1.21100,37.147,18.000,1,7,1,1,0,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243800000,2026.02.16 12:10,396358,1,-1,-1,11,0,1,5001.28400,5003.71278,5005.43535,1.25543,40.429,18.000,1,8,1,1,0,1,1,1,0,0,sideway,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243860000,2026.02.16 12:11,396359,1,-1,-1,12,0,1,5001.90700,5003.52595,5005.39233,1.19357,43.273,18.000,1,7,1,1,0,1,1,1,0,0,sideway,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243920000,2026.02.16 12:12,396360,1,-1,-1,13,0,1,4998.82800,5003.40142,5005.35621,1.40057,47.144,18.000,1,8,1,1,0,1,1,1,0,0,sideway,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771243980000,2026.02.16 12:13,396361,1,-1,-1,14,0,1,4999.53600,5003.04962,5005.28856,1.44593,50.498,18.000,1,8,1,1,0,1,1,1,0,0,sideway,71.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771244040000,2026.02.16 12:14,396362,1,-1,-1,15,0,1,4997.88300,5002.77934,5005.22895,1.53400,53.812,18.000,1,8,1,1,0,1,1,1,0,0,sideway,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771244100000,2026.02.16 12:15,396363,1,-1,-1,16,0,1,4997.64400,5002.40270,5005.15282,1.58479,57.563,18.000,1,9,1,1,0,1,1,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771244160000,2026.02.16 12:16,396364,1,-1,-1,17,0,1,4997.88400,5002.03664,5005.07501,1.58914,58.364,18.000,1,8,1,1,0,1,1,1,0,0,sideway,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771244220000,2026.02.16 12:17,396365,1,-1,-1,18,0,1,4996.40000,5001.71721,5005.00049,1.64407,59.799,18.000,1,8,1,1,0,0,1,1,0,0,deferred,90.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1771244280000,2026.02.16 12:18,396366,1,-1,-1,19,0,1,4995.78600,5001.30819,5004.91137,1.82886,62.164,18.000,1,9,1,1,0,0,1,1,0,0,deferred,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:deferred
1771246440000,2026.02.16 12:54,396402,1,-1,-1,55,0,1,5000.30800,5001.82964,5003.74487,1.45243,32.716,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,3.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771246500000,2026.02.16 12:55,396403,1,-1,-1,56,0,1,5000.22100,5001.71259,5003.70925,1.37943,36.420,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771246680000,2026.02.16 12:58,396406,1,-1,-1,59,0,1,5000.44500,5001.59051,5003.62897,1.15821,28.608,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771247700000,2026.02.16 13:15,396423,1,-1,-1,76,0,1,4996.93100,5001.26399,5003.26718,1.39936,29.284,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771247760000,2026.02.16 13:16,396424,1,-1,-1,77,0,1,4996.11800,5000.93069,5003.20152,1.37393,34.043,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771247820000,2026.02.16 13:17,396425,1,-1,-1,78,0,1,4998.66500,5000.56048,5003.12811,1.61071,33.555,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771247880000,2026.02.16 13:18,396426,1,-1,-1,79,0,1,4998.38200,5000.41467,5003.08186,1.60379,33.133,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771247940000,2026.02.16 13:19,396427,1,-1,-1,80,0,1,4998.66700,5000.25831,5003.03316,1.61521,32.766,18.000,1,0,0,1,0,1,1,1,0,0,sideway,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771248240000,2026.02.16 13:24,396432,1,-1,-1,85,0,1,5000.97600,4999.85217,5002.83248,2.04993,21.343,18.000,1,0,0,1,0,1,0,1,0,0,sideway,96.88,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771248300000,2026.02.16 13:25,396433,1,-1,-1,86,0,1,5000.97100,4999.93862,5002.81324,2.04914,22.999,18.000,1,0,0,1,0,1,0,1,0,0,sideway,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771248360000,2026.02.16 13:26,396434,1,-1,-1,87,0,1,5000.57800,5000.01803,5002.79415,1.93929,21.555,18.000,1,0,0,1,0,1,0,1,0,0,sideway,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771248480000,2026.02.16 13:28,396436,1,-1,-1,89,0,1,4996.64300,5000.02887,5002.73876,1.91714,20.918,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,75.00,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248540000,2026.02.16 13:29,396437,1,-1,-1,90,0,1,4994.30600,4999.76842,5002.67559,2.06286,24.228,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,84.38,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248600000,2026.02.16 13:30,396438,1,-1,-1,91,0,1,4996.19000,4999.34823,5002.58886,1.93636,27.097,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248660000,2026.02.16 13:31,396439,1,-1,-1,92,0,1,4996.57200,4999.10529,5002.52255,1.96079,27.325,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248720000,2026.02.16 13:32,396440,1,-1,-1,93,0,1,4997.00200,4998.91042,5002.46088,1.98229,27.524,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248780000,2026.02.16 13:33,396441,1,-1,-1,94,0,1,4995.32100,4998.76362,5002.40432,1.94886,28.651,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248840000,2026.02.16 13:34,396442,1,-1,-1,95,0,1,4996.36300,4998.49880,5002.33091,1.89257,29.629,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248900000,2026.02.16 13:35,396443,1,-1,-1,96,0,1,4997.89400,4998.33451,5002.26907,1.88771,26.961,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,53.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771248960000,2026.02.16 13:36,396444,1,-1,-1,97,0,1,4998.30900,4998.30062,5002.22373,1.90364,24.211,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,50.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249020000,2026.02.16 13:37,396445,1,-1,-1,98,0,1,4996.35800,4998.30127,5002.18317,1.84950,22.051,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249080000,2026.02.16 13:38,396446,1,-1,-1,99,0,1,4994.02000,4998.15179,5002.12280,2.02971,23.487,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249140000,2026.02.16 13:39,396447,1,-1,-1,100,0,1,4993.88000,4997.83396,5002.03883,2.05243,24.731,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249200000,2026.02.16 13:40,396448,1,-1,-1,101,0,1,4994.62700,4997.52981,5001.95429,2.14929,27.270,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,87.50,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249260000,2026.02.16 13:41,396449,1,-1,-1,102,0,1,4994.44000,4997.30651,5001.87836,1.96829,27.018,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249320000,2026.02.16 13:42,396450,1,-1,-1,103,0,1,4994.56800,4997.08601,5001.80127,1.79143,27.085,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249380000,2026.02.16 13:43,396451,1,-1,-1,104,0,1,4995.18100,4996.89232,5001.72632,1.69407,25.155,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249560000,2026.02.16 13:46,396454,1,-1,-1,107,0,1,4993.16300,4996.47067,5001.51733,1.63529,21.311,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249620000,2026.02.16 13:47,396455,1,-1,-1,108,0,1,4990.31300,4996.21624,5001.43075,1.71321,24.217,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,12.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249680000,2026.02.16 13:48,396456,1,-1,-1,109,0,1,4992.79000,4995.76214,5001.31554,1.85243,27.175,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249740000,2026.02.16 13:49,396457,1,-1,-1,110,0,1,4993.59000,4995.53352,5001.22719,1.83521,24.853,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,18.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249800000,2026.02.16 13:50,396458,1,-1,-1,111,0,1,4996.22700,4995.38401,5001.14805,1.88200,23.120,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249860000,2026.02.16 13:51,396459,1,-1,-1,112,0,1,4997.39200,4995.44886,5001.09706,1.74543,23.972,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249920000,2026.02.16 13:52,396460,1,-1,-1,113,0,1,4997.54400,4995.59833,5001.05866,1.76821,25.264,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771249980000,2026.02.16 13:53,396461,1,-1,-1,114,0,1,4995.38800,4995.74800,5001.02224,1.79386,23.864,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,6.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771250100000,2026.02.16 13:55,396463,1,-1,-1,116,0,1,4996.63900,4995.65190,5000.90030,1.91407,21.574,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771250160000,2026.02.16 13:56,396464,1,-1,-1,117,0,1,4997.01300,4995.72783,5000.85614,1.94343,23.776,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,25.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771250220000,2026.02.16 13:57,396465,1,-1,-1,118,0,1,4996.36200,4995.82669,5000.81632,2.00536,23.221,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771250280000,2026.02.16 13:58,396466,1,-1,-1,119,0,1,4996.92100,4995.86787,5000.77016,2.01321,23.045,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771250340000,2026.02.16 13:59,396467,1,-1,-1,120,0,1,4997.50000,4995.94888,5000.73027,1.93186,23.056,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771250520000,2026.02.16 14:02,396470,1,-1,-1,123,0,1,4996.53000,4996.11028,5000.60709,1.61736,19.215,18.000,1,0,0,1,0,0,0,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251300000,2026.02.16 14:15,396483,1,-1,-1,136,0,1,4995.45600,4996.23467,5000.07092,1.24293,21.903,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,0.00,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251480000,2026.02.16 14:18,396486,1,-1,-1,139,0,1,4994.63700,4996.31942,4999.96460,1.61400,19.082,18.000,1,0,0,1,0,1,1,1,0,0,sideway,34.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771251540000,2026.02.16 14:19,396487,1,-1,-1,140,0,1,4995.19500,4996.19000,4999.90939,1.62879,18.966,18.000,1,0,0,0,0,1,1,1,0,0,sideway,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771251600000,2026.02.16 14:20,396488,1,-1,-1,141,0,1,4991.04100,4996.11346,4999.86054,1.84179,21.936,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251660000,2026.02.16 14:21,396489,1,-1,-1,142,0,1,4993.01100,4995.72327,4999.76914,1.91936,24.510,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251720000,2026.02.16 14:22,396490,1,-1,-1,143,0,1,4993.45700,4995.51464,4999.69911,1.93543,26.202,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251780000,2026.02.16 14:23,396491,1,-1,-1,144,0,1,4993.21300,4995.35636,4999.63442,1.92100,25.773,18.000,1,0,0,0,0,0,1,1,0,0,age_expired,65.63,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251840000,2026.02.16 14:24,396492,1,-1,-1,145,0,1,4994.51200,4995.19148,4999.56788,2.00929,23.739,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,81.25,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251900000,2026.02.16 14:25,396493,1,-1,-1,146,0,1,4994.34800,4995.13922,4999.51549,1.93279,21.976,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771251960000,2026.02.16 14:26,396494,1,-1,-1,147,0,1,4993.12400,4995.07835,4999.46194,1.96264,20.427,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,62.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252020000,2026.02.16 14:27,396495,1,-1,-1,148,0,1,4990.86600,4994.92802,4999.39626,2.10493,22.887,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252080000,2026.02.16 14:28,396496,1,-1,-1,149,0,1,4991.87800,4994.61556,4999.30786,2.15407,25.019,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252140000,2026.02.16 14:29,396497,1,-1,-1,150,0,1,4992.22800,4994.40497,4999.23087,2.00400,24.028,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,68.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252200000,2026.02.16 14:30,396498,1,-1,-1,151,0,1,4993.15300,4994.23751,4999.15830,1.83114,22.595,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252260000,2026.02.16 14:31,396499,1,-1,-1,152,0,1,4993.46200,4994.15409,4999.09607,1.75243,21.994,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252320000,2026.02.16 14:32,396500,1,-1,-1,153,0,1,4993.03700,4994.10085,4999.03769,1.77000,20.079,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,56.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252440000,2026.02.16 14:34,396502,1,-1,-1,155,0,1,4993.48200,4993.96640,4998.91705,1.46036,18.027,18.000,1,0,0,1,0,1,1,1,0,0,sideway,21.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771252620000,2026.02.16 14:37,396505,1,-1,-1,158,0,1,4988.76500,4993.74528,4998.73396,1.68171,18.242,18.000,1,0,0,1,0,1,1,1,0,0,sideway,43.75,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:sideway
1771252680000,2026.02.16 14:38,396506,1,-1,-1,159,0,1,4989.64300,4993.36219,4998.63065,1.72007,20.738,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,46.88,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252740000,2026.02.16 14:39,396507,1,-1,-1,160,0,1,4989.75300,4993.07609,4998.53752,1.67993,22.901,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,37.50,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252800000,2026.02.16 14:40,396508,1,-1,-1,161,0,1,4990.39900,4992.82047,4998.44649,1.60664,21.299,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,28.13,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252860000,2026.02.16 14:41,396509,1,-1,-1,162,0,1,4991.58400,4992.63420,4998.36309,1.63400,19.137,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,31.25,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771252980000,2026.02.16 14:43,396511,1,-1,-1,164,0,1,4987.24300,4992.37746,4998.20966,1.86557,18.466,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,59.38,65.00,20.00,90.00,1,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
1771253040000,2026.02.16 14:44,396512,1,-1,-1,165,0,1,4988.64800,4991.98251,4998.09602,2.21714,21.157,18.000,1,0,0,1,0,0,1,1,0,0,age_expired,93.75,65.00,20.00,90.00,0,0,0.00,0.00,0,0,NOT_DETECTED:age_expired
